set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Smuggle Cost
SHD,177,Vambrace Flamethrower,,FALSE,Upgrade,Aggression,3,"Item,Armor,Weapon","Attach to a non-Vehicle unit.

Attached unit gains: ""On Attack: You may deal 3 damage divided as you choose among enemy ground units.""",,,1,1,3,Arthur Mougne,6/12/2024,FFG,https://starwarsunlimited.com/articles/shadowy-insights-tyler-parrott,446,0,0,0,0,,,,,,,
SHD,178,Daring Raid,,FALSE,Event,Aggression,1,Tactic,Deal 2 damage to a unit or base.,,,,,1,Ario Murti,6/19/2024,Les Cartes sur Table,https://www.youtube.com/watch?v=2fRHog9sNmI,475,0,0,0,0,,,,,,,
SHD,179,Desperate Attack,,FALSE,Event,Aggression,1,Tactic,Attack with a damaged unit. It gets +2/+0 for this attack.,,,,,1,Liana Anatolevich,6/15/2024,Pure Sabacc,https://starwarsunlimited.fr/2024/06/15/2-spoils-exclusifs-du-set-2/,455,0,0,0,0,,,,,,,
SHD,180,Detention Block Rescue,,FALSE,Event,Aggression,3,Gambit,"Deal 3 damage to a unit. If that unit is guarding any captured cards, deal 6 damage instead.",,,,,1,Omercan Cirit,6/14/2024,Kolat Information Network,https://www.youtube.com/watch?v=MbSvrjJ5PsM,452,0,0,0,0,,,,,,,
SHD,181,Pillage,,FALSE,Event,Aggression,4,Tactic,Choose a player. They discard 2 cards from their hand.,,,,,1,Denis Medri,6/11/2024,Thorrk,https://www.youtube.com/watch?v=l6EWM8FCf18,438,0,0,0,0,,,,,,,
SHD,182,Bravado,,FALSE,Event,Aggression,5,Innate,"If you've defeated an enemy unit this phase, this event costs {R2} less to play.

Ready a unit.",,,,,2,Eric Hibbeler,5/29/2024,FFG Stream,https://www.youtube.com/watch?v=AqUpYbKaMvU,399,0,0,0,0,,,,,,,
SHD,183,Kintan Intimidator,,FALSE,Unit,"Cunning,Villainy",1,Underworld,On Attack: Exhaust the defender.,,0,1,4,1,Omercan Cirit,6/3/2024,Echo Base Gaming,https://www.youtube.com/watch?v=JxdAxDUmDgQ,416,0,0,0,0,,,,,,,
SHD,184,Bazine Netal,Spy for the First Order,TRUE,Unit,"Cunning,Villainy",2,Underworld,"When Played: Look at an opponent's hand. You may discard 1 of those cards. If you do, that player draws a card.

Smuggle [{R4}{Cunning}{Heroism}]",,0,1,3,3,Lenka Šimečková,5/24/2024,FFG,https://www.instagram.com/reel/C7WwEZiCXl3/,388,0,0,0,0,Smuggle,FALSE,,,,,2
SHD,185,Doctor Evazan,Wanted On Twelve Systems,TRUE,Unit,"Cunning,Villainy",2,Underworld,"Shielded

Bounty - Ready up to 12 resources.",,0,3,3,3,David Nash,4/24/2024,FFG,https://www.instagram.com/unlimitedffg/reel/C6JgNtevkZC/,286,0,0,0,0,Bounty,FALSE,Shielded,FALSE,,,
SHD,186,Hunter of the Haxion Brood,,FALSE,Unit,"Cunning,Villainy",3,"Underworld,Bounty Hunter","While an enemy unit has a Bounty, this unit gains Shielded.",,0,4,3,1,Amad Mir,6/17/2024,TwinSunz,https://www.youtube.com/watch?v=XTFP5T8ZVqg,464,0,0,0,0,Shielded,TRUE,,,,,
SHD,187,Lurking TIE Phantom,,FALSE,Unit,"Cunning,Villainy",3,"Imperial,Vehicle,Fighter","Raid 2

This unit can't be captured, damaged, or defeated by enemy card abilities.",,1,2,2,2,Ignacio Bazan Lazcano,6/18/2024,The Jade Throne Podcast,https://www.youtube.com/watch?app=desktop&v=Ht2z_KpEuto,467,0,0,0,0,Raid,FALSE,,,,,
SHD,188,4-LOM,Bounty Hunter for Hire,TRUE,Unit,"Cunning,Villainy",4,"Underworld,Droid,Bounty Hunter","Ambush

Each friendly unit named Zuckuss gets +1/+1 and gains Ambush.",,0,4,4,2,Joshua Carson,6/14/2024,FFG,https://www.instagram.com/reel/C8M01MmpaLw/,450,0,0,0,0,Ambush,FALSE,,,,,
SHD,189,Slaver's Freighter,,FALSE,Unit,"Cunning,Villainy",5,"Underworld,Vehicle,Transport",When Played: You may ready another unit with power equal to or less than the number of upgrades on enemy units.,,1,4,5,1,Fernando Correa,5/22/2024,FFG Stream,https://www.youtube.com/watch?v=Nf_-Ce8DALs,382,0,0,0,0,,,,,,,
SHD,190,Zuckuss,Bounty Hunter for Hire,TRUE,Unit,"Cunning,Villainy",5,"Underworld,Bounty Hunter","Saboteur

Each friendly unit named 4-LOM gets +1/+1 and gains Saboteur.",,0,6,6,2,Joshua Carson,6/14/2024,FFG,https://www.instagram.com/p/C8NQL6diNb0/,453,0,0,0,0,Saboteur,FALSE,,,,,
SHD,191,Xanadu Blood,Cad Bane's Reward,TRUE,Unit,"Cunning,Villainy",6,"Underworld,Vehicle,Fighter","Raid 2

When Played/On Attack: You may return another friendly non-leader Underworld unit to its owner's hand. If you do, exhaust an enemy unit or resource.",,1,4,6,3,Andre Mealha,5/30/2024,Outmaneuver,https://www.youtube.com/watch?v=7rK5N5LL5Qs,407,0,0,0,0,Raid,FALSE,,,,,
SHD,192,Dryden Vos,Offering No Escape,TRUE,Unit,"Cunning,Villainy",7,Underworld,"Shielded

When Played: Choose a captured card guarded by a unit you control. You may play it for free under your control.",,0,5,7,4,Ario Anindito & Annalisa Leoni,5/27/2024,FFG,https://www.instagram.com/reel/C7eeioYv_21/,393,0,0,0,0,Shielded,FALSE,,,,,
SHD,193,Frozen in Carbonite,,FALSE,Upgrade,"Cunning,Villainy",3,Condition,"Attach to a non-leader unit.

Attached unit can't ready.

When Played: Exhaust attached unit.",,,0,0,2,Eslam Aboshady,6/20/2024,Unplayables,https://www.youtube.com/watch?v=87KukiCiSuo,482,0,0,0,0,,,,,,,
SHD,194,Triple Dark Raid,,FALSE,Event,"Cunning,Villainy",3,Tactic,Search the top 7 cards of your deck for a Vehicle and play it. It costs {R5} less and enters play ready. Return it to its owner's hand at the end of the phase.,,,,,3,Amad Mir,5/27/2024,Holocron Card Cub,https://www.youtube.com/watch?v=nsuMClEso4Y,392,0,0,0,0,,,,,,,
SHD,195,Cartel Turncoat,,FALSE,Unit,"Cunning,Heroism",1,"Underworld,Vehicle,Fighter",Bounty - Draw a card.,,1,2,3,1,Sebastián Guidobono,4/17/2024,FFG Stream,https://www.youtube.com/watch?v=GsnbrOspTJE,279,0,0,0,0,Bounty,FALSE,,,,,
SHD,196,Grogu,Irresistible,TRUE,Unit,"Cunning,Heroism",2,Force,Action [{T}]: Exhaust an enemy unit.,,0,0,5,0,Milos Slaykovic,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,271,0,0,0,0,,,,,,,
SHD,197,L3-37,Droid Revolutionary,TRUE,Unit,"Cunning,Heroism",2,"Underworld,Droid","When Played: You may rescue a captured card. If you don't, give a Shield token to this unit.

Smuggle [{R4}{Cunning}{Heroism}]",,0,2,2,2,Amad Mir,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,304,0,0,0,0,Smuggle,FALSE,,,,,2
SHD,198,Omega,Part of the Squad,TRUE,Unit,"Cunning,Heroism",2,"Fringe,Clone","Ignore the aspect penalty on the first Clone unit you play each round.

When Played: Search the top 5 cards of your deck for a Clone card, reveal it, and draw it.",,0,2,2,3,Eric Hibbeler,5/2/2024,I Rebel Gaming,https://www.youtube.com/watch?v=8_0VFTaSX4s,309,0,0,0,1,,,,,,,
SHD,199,Coruscant Dissident,,FALSE,Unit,"Cunning,Heroism",3,"Underworld,Twi'lek",On Attack: You may ready a resource.,,0,3,4,2,Omercan Cirit,5/24/2024,SWU Harvest,https://www.swuharvest.com/2024/05/swu-harvest-has-exclusive-card-reveals-for-the-new-set/,389,0,0,0,0,,,,,,,
SHD,200,Liberated Slaves,,FALSE,Unit,"Cunning,Heroism",3,"Fringe,Droid,Twi'lek,Wookiee",,,0,3,5,1,Marc Escachx,,,,498,0,0,0,0,,,,,,,
SHD,201,Principled Outlaw,,FALSE,Unit,"Cunning,Heroism",4,Underworld,"On Attack: You may exhaust a ground unit.

Smuggle [{R6}{Cunning}{Heroism}]",,0,4,4,1,Leonardo Giammichele,,,,493,0,0,0,0,Smuggle,FALSE,,,,,2
SHD,202,Qi'ra,Playing Her Part,TRUE,Unit,"Cunning,Heroism",4,Underworld,"When Played: Look at an opponent's hand, then name a card. While this unit is in play, each card with that name costs {R3} more for your opponents to play.",,0,3,5,3,Amélie Hutt,5/22/2024,FFG Stream,https://www.youtube.com/watch?v=Nf_-Ce8DALs,381,0,0,0,0,,,,,,,
SHD,203,Zorii Bliss,Valiant Smuggler,TRUE,Unit,"Cunning,Heroism",5,Underworld,"On Attack: Draw a card. At the start of the regroup phase, discard a card from your hand.

Smuggle [{R6}{Cunning}{Heroism}]",,0,4,7,3,Guillaume Ospital,5/17/2024,FFG,https://www.instagram.com/reel/C7Euhbkvwlx/,370,0,0,0,0,Smuggle,FALSE,,,,,1
SHD,204,Millennium Falcon,Lando's Pride,TRUE,Unit,"Cunning,Heroism",6,"Underworld,Vehicle,Transport","If you play this unit from your hand, it gains Ambush.

Smuggle [{R6}{Cunning}{Heroism}]",,1,5,5,2,Ignacio Bazan Lazcano,5/14/2024,Kawa,https://www.youtube.com/watch?v=JTiNTrQ_V2A,342,0,0,0,0,Ambush,TRUE,Smuggle,FALSE,,,0
SHD,205,Let the Wookiee Win,,FALSE,Event,"Cunning,Heroism",2,Trick,"An opponent chooses one:
- You ready up to 6 resources.
- You ready a friendly unit. If it's a Wookiee unit, attack with it. It gets +2/+0 for this attack.",,,,,3,French Carlomagno,6/13/2024,ComicBook Nation,https://www.youtube.com/watch?v=LPmxzKHq5D4,449,0,0,0,0,,,,,,,
SHD,206,Spare the Target,,FALSE,Event,"Cunning,Heroism",3,Tactic,Return an enemy non-leader unit to its owner's hand. Collect that unit's Bounties.,,,,,2,Omercan Cirit,4/29/2024,FFG,https://www.instagram.com/p/C6WYKKFJj8C/,292,0,0,0,0,,,,,,,
SHD,207,A New Adventure,,FALSE,Event,"Cunning,Cunning",2,Gambit,"Return a non-leader unit that costs 6 or less to its owner’s hand. Then, its owner may play it for free.",,,,,2,French Carlomagno,5/22/2024,FFG,https://starwarsunlimited.com/articles/shadowy-insights-jeremy-zwirn,380,0,0,0,0,,,,,,,
SHD,208,Final Showdown,,FALSE,Event,"Cunning,Cunning",6,Gambit,"Ready each unit you control. At the start of the regroup phase, you lose the game.",,,,,4,Ario Murti,6/12/2024,FFG,https://www.instagram.com/reel/C8HrIHeOB2z/,445,0,0,0,0,,,,,,,
SHD,209,Criminal Muscle,,FALSE,Unit,Cunning,1,Underworld,When Played: You may return a non-unique upgrade to its owner's hand.,,0,2,1,1,Aitor Prieto,5/13/2024,FFG,https://www.instagram.com/p/C66bSOLsxD8/,337,0,0,0,0,,,,,,,
SHD,210,Cloud-Rider,,FALSE,Unit,Cunning,2,Underworld,Ambush,,0,3,1,1,Mickael Balloul,6/5/2024,FFG Stream,https://www.youtube.com/live/Iq6ATDmx3rE,423,0,0,0,0,Ambush,FALSE,,,,,
SHD,211,Fugitive Wookiee,,FALSE,Unit,Cunning,2,Wookiee,Bounty - Exhaust a unit.,,0,3,3,1,Sebastián Guidobono,6/5/2024,Nelson All Over Cards,https://www.youtube.com/watch?v=WiKg30wDYAg,420,0,0,0,0,Bounty,FALSE,,,,,
SHD,212,Privateer Scyk,,FALSE,Unit,Cunning,2,"Fringe,Vehicle,Fighter","While you control another {Cunning} unit, this unit gains Shielded.",,1,2,2,1,Mark Zhang,6/20/2024,TD_Tatta,starwarsunlimited.gg,479,0,0,0,0,Shielded,TRUE,,,,,
SHD,213,DJ,Blatant Thief,TRUE,Unit,Cunning,3,Underworld,"Smuggle [{R7}{Cunning}{Cunning}]

When played using Smuggle: Take control of an enemy resource. When this unit leaves play, that resource's owner takes control of it.",,0,3,5,4,Kyle Petchock,,,,499,0,0,0,0,Smuggle,FALSE,,,,,4
SHD,214,Frontier Trader,,FALSE,Unit,Cunning,3,"Fringe,Jawa","When Played: You may return a resource you control to its owner's hand. If you do, you may put the top card of your deck into play as a resource.",,0,2,2,1,Aitor Prieto,5/13/2024,Garbage Rollers,https://garbagerollers.com/2024/05/13/experimental-card-reveals/,338,0,0,0,0,,,,,,,
SHD,215,Smuggler's Starfighter,,FALSE,Unit,Cunning,3,"Underworld,Vehicle,Transport","When Played: If you control another Underworld unit, give an enemy unit -3/-0 for this phase.

Smuggle [{R4}{Cunning}]",,1,2,2,1,Fernando Correa,6/4/2024,Tabletop Misfits,https://www.youtube.com/watch?v=AeV5X8EQTIg,417,0,0,0,0,Smuggle,FALSE,,,,,1
SHD,216,Chain Code Collector,,FALSE,Unit,Cunning,4,"Underworld,Bounty Hunter","Ambush

On Attack: If the defender has a Bounty, it gets -4/-0 for this attack.",,0,4,2,1,Omercan Cirit,5/7/2024,FFG,https://www.instagram.com/asmodee_germany/p/C6rFE72NS3G/,318,0,0,0,0,Ambush,FALSE,,,,,
SHD,217,Tobias Beckett,I Trust No One,TRUE,Unit,Cunning,4,Underworld,"When you play a non-unit card: You may exhaust a unit that costs the same as or less than the card you played. Use this ability only once each round.

Smuggle [{R5}{Vigilance}]",,0,4,5,3,Afif Khaled,6/17/2024,FFG,https://www.instagram.com/p/C8UjPKhCLKO/,460,0,0,0,0,Smuggle,FALSE,,,,,1
SHD,218,Resourceful Pursuers,,FALSE,Unit,Cunning,5,Bounty Hunter,Saboteur,,0,5,6,1,Ario Anindito & Annalisa Leoni,6/12/2024,SWU Holocron,https://www.swuholocron.com/wiki/We%27ve_Got_Spoilers!,443,0,0,0,0,Saboteur,FALSE,,,,,
SHD,219,Enfys Nest,Marauder,TRUE,Unit,Cunning,6,Underworld,"Ambush

When a friendly unit is attacking using Ambush, the defender gets -3/-0.",,0,5,4,2,Afif Khaled,6/5/2024,FFG Stream,https://www.youtube.com/live/Iq6ATDmx3rE,424,0,0,0,0,Ambush,FALSE,,,,,
SHD,220,Fennec Shand,Loyal Sharpshooter,TRUE,Unit,Cunning,7,Underworld,"Ambush

On Attack: Deal 1 damage to the defender for each different cost among cards in your discard pile.",,0,4,6,2,French Carlomagno,5/6/2024,4,6,316,0,0,3,0,Ambush,FALSE,,,,,
SHD,221,Wanted,,FALSE,Upgrade,Cunning,0,"Bounty,Condition","Attached unit gains: ""Bounty - Ready 2 friendly resources.""",,,0,0,1,Ario Murti,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,272,0,0,0,0,,,,,,,
SHD,222,Enticing Reward,,FALSE,Upgrade,Cunning,1,"Bounty,Condition","Attached unit gains: ""Bounty - Search the top 10 cards of your deck for 2 non-unit cards, reveal them, and draw them. Then, if this unit isn't unique, discard a card from your hand.""",,,0,0,2,Amad Mir,,,,502,0,0,0,0,,,,,,,
SHD,223,Snapshot Reflexes,,FALSE,Upgrade,Cunning,1,Learned,,,,1,1,0,Amélie Hutt,,,,,,,,,,,,,,,
SHD,224,Boba Fett's Armor,,TRUE,Upgrade,Cunning,2,"Item,Armor","Attach to a non-Vehicle unit.

If attached unit is Boba Fett and damage would be dealt to him, prevent 2 of that damage.",,,2,2,3,Eslam Aboshady,5/10/2024,Hannonz,https://www.youtube.com/watch?v=PXl3_qUmHw0,335,0,0,0,0,,,,,,,
SHD,225,Jetpack,,FALSE,Upgrade,Cunning,2,"Item,Armor","Attach to a non-Vehicle unit.

When Played: Give a Shield token to attached unit. At the start of the regroup phase, defeat that token.

Smuggle [{R4}{Cunning}]",,,2,0,2,James Daly,,,,497,0,0,0,0,Smuggle,FALSE,,,,,
SHD,226,Unrefusable Offer,,FALSE,Upgrade,Cunning,2,"Bounty,Condition","Attach to a non-leader unit.

Attached unit gains: ""Bounty - Play this unit for free. It enters play ready. At the start of the regroup phase, defeat it.""",,,0,0,3,Denis Medri,6/11/2024,Thorrk,https://www.youtube.com/watch?v=l6EWM8FCf18,439,0,0,0,0,,,,,,,
SHD,227,Look the Other Way,,FALSE,Event,Cunning,0,Trick,Exhaust a unit unless its controller pays {R2}.,,,,,1,Joshua Carson,6/20/2024,Dragonrider TCCG,https://www.youtube.com/watch?v=y92EiqC040c,485,0,0,0,0,,,,,,,
SHD,228,Bounty Posting,,FALSE,Event,Cunning,1,Plan,"Search your deck for a Bounty upgrade, reveal it, and draw it.

You may play that upgrade.",,,,,2,James Daly,,,,503,0,0,0,0,,,,,,,
SHD,229,Ma Klounkee,,FALSE,Event,Cunning,1,"Underworld,Trick","Return a friendly non-leader Underworld unit to its owner's hand. If you do, deal 3 damage to a unit.",,,,,1,Milos Slaykovic,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,305,0,0,0,0,,,,,,,
SHD,230,Swoop Down,,FALSE,Event,Cunning,1,Tactic,"Attack with a space unit. It gains Saboteur and can attack ground units for this attack. If it attacks a ground unit, it gets +2/+0 and the defender gets -2/-0 for this attack.",,,,,3,James Daly,6/13/2024,The Force Unlimited,https://www.youtube.com/watch?v=teNVD3YVeeY,442,0,0,0,0,,,,,,,
SHD,231,Surprise Strike,,FALSE,Event,Cunning,2,Tactic,Attack with a unit. It gets +3/+0 for this attack.,,,,,1,Ario Murti,,,,,,,,,,,,,,,
SHD,232,Relentless Pursuit,,FALSE,Event,Cunning,3,Tactic,"Choose a friendly unit. It captures an enemy non-leader unit that costs the same as or less than it. If the friendly unit is a Bounty Hunter, give a Shield token to it.",,,,,1,Aitor Prieto,5/1/2024,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,302,0,0,0,0,,,,,,,
SHD,233,Evacuate,,FALSE,Event,Cunning,6,Tactic,Return each non-leader unit to its owner's hand.,,,,,4,Stephen Zavala,6/18/2024,FFG Stream,https://www.youtube.com/watch?v=zZ2H7LEEbuk,470,0,0,0,0,,,,,,,
SHD,234,Incinerator Trooper,,FALSE,Unit,Villainy,2,"Imperial,Trooper","While attacking, this unit deals combat damage before the defender.",,0,2,2,0,Amad Mir,5/15/2024,FFG,https://starwarsunlimited.com/,356,0,0,0,0,,,,,,,
SHD,235,Ruthless Assassin,,FALSE,Unit,Villainy,2,"Underworld,Bounty Hunter","Overwhelm

When Played: Deal 2 damage to a friendly unit.",,0,3,2,1,Ash Pierce,,,,506,0,0,0,0,Overwhelm,FALSE,,,,,
SHD,236,Snowtrooper Lieutenant,,FALSE,Unit,Villainy,2,"Imperial,Trooper","When Played: You may attack with a unit. If it's an Imperial unit, it gets +2/+0 for this attack.",,0,2,2,0,Erik Ly,,,,,0,0,0,0,,,,,,,
SHD,237,Black Sun Starfighter,,FALSE,Unit,Villainy,3,"Underworld,Vehicle,Fighter",Sentinel,,1,3,2,1,Mark Zhang,6/5/2024,FFG Stream,https://www.youtube.com/live/Iq6ATDmx3rE,422,0,0,0,0,Sentinel,FALSE,,,,,
SHD,238,Cell Block Guard,,FALSE,Unit,Villainy,3,"Imperial,Trooper",Sentinel,,0,3,3,0,French Carlomagno,,,,35,0,0,0,0,Sentinel,FALSE,,,,,
SHD,239,Toro Calican,Ambitious Upstart,TRUE,Unit,Villainy,3,Bounty Hunter,"When you play another Bounty Hunter unit: You may deal 1 damage to it. If you do, ready this unit. Use the ability only once each round.",,0,3,5,2,Amélie Hutt,6/17/2024,FFG,https://www.instagram.com/p/C8U-jHzRnyY/,463,0,0,0,0,,,,,,,
SHD,240,Hutt's Henchmen,,FALSE,Unit,Villainy,4,Underworld,Shielded,,0,3,4,1,Omercan Cirit,6/21/2024,Hunter Friends,https://www.youtube.com/shorts/XbVQOZH0gJE,490,0,0,0,0,Shielded,FALSE,,,,,
SHD,241,Kragan Gorr,Warbird Captain,TRUE,Unit,Villainy,6,Underworld,When an enemy unit attacks your base: Give a Shield token to a friendly unit in the same arena as the attacker.,,0,6,6,3,Markus Lenz,5/31/2024,KTOD,https://www.youtube.com/watch?v=7J4iEIZ5NFM,410,0,0,0,0,,,,,,,
SHD,242,Gideon's Light Cruiser,Dark Troopers' Station,TRUE,Unit,Villainy,8,"Imperial,Vehicle,Capital Ship","Overwhelm

When Played: If you control Moff Gideon, play a {Villainy} unit that costs 3 or less from your hand or discard pile for free.",,1,7,8,0,Fernando Correa,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,273,3,3,0,1,Overwhelm,FALSE,,,,,
SHD,243,Altering the Deal,,FALSE,Event,Villainy,1,Trick,Discard a captured card guarded by a friendly unit.,,,,,3,Amad Mir,6/19/2024,Roll for Crit,https://www.youtube.com/watch?v=CSLI_Pgsz48,473,0,0,0,0,,,,,,,
SHD,244,No Bargain,,FALSE,Event,Villainy,3,Trick,Each opponent discards a card from their hand. Draw a card.,,,,,1,Liana Anatolevich,6/20/2024,The Nerds Strike Back,https://x.com/NerdsStrikeBack/status/1803856816901886054,486,0,0,0,0,,,,,,,
SHD,245,Greef Karga,Affable Commissioner,TRUE,Unit,Heroism,2,"Fringe,Official","When Played: Search the top 5 cards of your deck for an upgrade, reveal it, and draw it.",,0,2,2,0,Marc Escachx,5/13/2024,FFG,https://www.instagram.com/p/C65_z5KJ7XA/,336,0,0,0,1,,,,,,,
SHD,246,Grey Squadron Y-Wing,,FALSE,Unit,Heroism,2,"Rebel,Vehicle,Fighter",On Attack: An opponent chooses a unit or base they control. You may deal 2 damage to it.,,1,1,3,1,Fernando Correa,5/20/2024,RybackStun,https://www.youtube.com/watch?v=Q24elp4d5BE,374,0,0,0,0,,,,,,,
SHD,247,Protector of the Throne,,FALSE,Unit,Heroism,3,Mandalorian,"While this unit is upgraded, it gains Sentinel.",,0,3,4,1,French Carlomagno,5/15/2024,FFG,https://starwarsunlimited.com/,357,0,0,0,0,Sentinel,TRUE,,,,,
SHD,248,Tech,Source of Insight,TRUE,Unit,Heroism,3,"Fringe,Clone","Each friendly resource gains Smuggle. The gained Smuggle cost is that card's cost plus {R2} and its aspect icons.

Smuggle [{R4}{Heroism}]",,0,2,5,3,Kyle Petchock,5/1/2024,Maindeck,https://www.youtube.com/watch?v=FLHR9ayu3ns,306,0,0,0,1,Smuggle,FALSE,,,,,1
SHD,249,Wookiee Warrior,,FALSE,Unit,Heroism,4,Wookiee,"Grit

When Played: If you control another Wookiee unit, draw a card.",,0,2,5,1,Aitor Prieto,6/5/2024,Nelson All Over Cards,https://www.youtube.com/watch?v=WiKg30wDYAg,421,0,0,0,0,Grit,FALSE,,,,,
SHD,250,Tarfful,Kashyyyk Chieftain,TRUE,Unit,Heroism,7,Wookiee,"Restore 2

When a friendly Wookiee unit is dealt combat damage and isn't defeated: That unit deals that much damage to an enemy ground unit.",,0,3,9,3,Leonardo Giammichele,6/3/2024,FFG,https://www.instagram.com/reel/C7wf-_KPy4f/,414,0,0,0,0,Restore,FALSE,,,,,
SHD,251,The Mandalorian's Rifle,,TRUE,Upgrade,Heroism,3,"Item,Weapon","Attach to a friendly non-Vehicle unit.

When Played: If attached unit is the Mandalorian, he captures an exhausted enemy non-leader unit.",,,3,0,0,Joshua Carson,4/3/2024,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,274,0,0,0,0,,,,,,,
SHD,252,Smuggler's Aid,,FALSE,Event,Heroism,1,Supply,"Heal 3 damage from your base.

Smuggle [{R3}{Heroism}]",,,,,1,Eric Hibbeler,5/14/2024,Kawa,https://www.youtube.com/watch?v=JTiNTrQ_V2A,343,0,0,0,0,Smuggle,FALSE,,,,,
SHD,253,This Is The Way,,FALSE,Event,Heroism,2,Mandalorian,"Search the top 8 cards of your deck for up to 2 Mandalorian and/or upgrade cards, reveal them, and draw them.",,,,,2,Kyle Petchock,4/19/2024,FFG,https://www.instagram.com/p/C58oNlHvzXy/,285,0,0,0,0,,,,,,,
SHD,254,Bounty Guild Initiate,,FALSE,Unit,,1,Bounty Hunter,"When Played: If you control another Bounty Hunter unit, you may deal 2 damage to another ground unit.",,0,1,2,1,Marc Escachx,6/15/2024,Ice Cave Radio,https://m.youtube.com/watch?si=fFclr8PMw10zatnC&v=qZrLnCLVSd4,456,0,0,1,0,,,,,,,
SHD,255,Lady Proxima,White Worm Matriarch,TRUE,Unit,,1,Underworld,When you play another Underworld card: You may deal 1 damage to a base.,,0,0,4,2,Luke Harrington,5/30/2024,Outmaneuver,https://www.youtube.com/watch?v=7rK5N5LL5Qs,408,0,0,0,0,,,,,,,
SHD,256,Mercenary Gunship,,FALSE,Unit,,2,"Underworld,Vehicle,Fighter",Action [{R4}]: Take control of this unit. Any player may use this ability.,,1,3,2,2,Christian Papazoglakis,6/10/2024,wooooo,https://www.youtube.com/watch?v=n8frenR4PIE,436,0,0,0,0,,,,,,,
SHD,257,Underworld Thug,,FALSE,Unit,,2,Underworld,,,0,2,3,1,Felipe Goncalves,,,,255,0,0,0,0,,,,,,,
SHD,258,Mandalorian Warrior,,FALSE,Unit,,3,Mandalorian,When Played: You may give an Experience token to another Mandalorian unit.,,0,3,3,1,Ash Pierce,5/15/2024,FFG,https://starwarsunlimited.com/,362,1,1,0,0,,,,,,,
SHD,259,Twin Pod Cloud Car,,FALSE,Unit,,3,"Fringe,Vehicle,Fighter",Restore 2,,1,2,2,1,Christian Papazoglakis,,,,495,0,0,0,0,Restore,FALSE,,,,,
SHD,260,Street Gang Recruiter,,FALSE,Unit,,5,Underworld,When Played: You may return an Underworld card from your discard pile to your hand.,,0,4,4,1,Yvette Chua,5/28/2024,Strictly Casual,https://x.com/StrictlyCasuaI/status/1795485260391821603,396,0,0,0,1,,,,,,,
SHD,261,Rich Reward,,FALSE,Upgrade,,1,"Bounty,Condition",Attached unit gains: “Bounty — Give an Experience token to each of up to 2 units.”,,,0,0,1,Rebecca Farrow,5/15/2024,FFG,https://starwarsunlimited.com/,366,0,0,0,0,,,,,,,
SHD,262,Confiscate,,FALSE,Event,,1,Law,Defeat an upgrade.,,,,,0,French Carlomagno,,,,231,0,0,0,0,,,,,,,
