set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect,Makes Force,Readies,Bounce,Cannot_Attack,Makes_Spies,Disclose_Symbols,Cheat_Action,Exhaust,Capture,Multideploy
TWI,246,Tranquility,Inspiring Flagship,True,Unit,Heroism,7,"Republic,Vehicle,Capital Ship","{p}{b}When Played:{/b} You may return a {trait}Republic{/trait} unit from your discard pile to your hand.{/p}

{p}{b}On Attack:{/b} Each of the next 3 {trait}Republic{/trait} cards you play this phase costs {R1} less.{/p}",NULL,1,7,6,3,Amad Mir,2024-09-10,Tabletop Misfits,https://www.youtube.com/watch?v=x4HjyDxiPwU,579,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,0.25,,,,,,,,,,,,
TWI,247,AT-TE Vanguard,NULL,False,Unit,Heroism,8,"Republic,Vehicle,Walker","{p}{restore:3} {i}(When this unit attacks, heal 3 damage from your base.){/i}{/p}

{p}{b}When Defeated:{/b} Create 2 Clone Trooper tokens.{/p}",NULL,0,6,9,2,Eslam AboShady,2024-10-09,FFG,https://www.instagram.com/unlimitedffg/reel/DA6Fx9avMFb/,665,0,0,0,0,Restore,False,NULL,NULL,NULL,NULL,,1,,,,,,,,,,,,,,,
TWI,248,Ahsoka's Padawan Lightsaber,NULL,True,Upgrade,Heroism,1,"Item,Weapon,Lightsaber","{p}Attach to a non-{vehicle} unit.{/p}

{p}{b}When Played:{/b} If attached unit is Ahsoka Tano, you may attack with a unit.{/p}",NULL,NULL,0,0,5,Arthur Mougne,2024-10-09,FFG Stream,https://www.youtube.com/watch?v=xPurM1vUfMw,681,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,249,Heroes on Both Sides,NULL,False,Event,Heroism,2,"Republic,Separatist",{p}Choose up to 1 {trait}Republic{/trait} unit and up to 1 {trait}Separatist{/trait} unit. Give each chose unit {powerplus:2}/{hpplus:2} and {saboteur} for this phase.{/p},NULL,NULL,NULL,NULL,1,Sandra Chlewińska,2024-10-22,Press Kit Day,,765,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,250,Sword and Shield Maneuver,NULL,False,Event,Heroism,2,"Jedi,Republic,Tactic","{p}Give each friendly {trooper} unit {raid:1} for this phase.{/p}

{p}Give each friendly {trait}Jedi{/trait} unit {sentinel} for this phase.{/p}",NULL,NULL,NULL,NULL,2,Tatsiana Maksimuk,2024-09-23,FFG,https://twitter.com/UnlimitedFFG/status/1838232029659373860,618,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,251,Drop In,NULL,False,Event,Heroism,4,Supply,{p}Create 2 Clone Trooper tokens.{/p},NULL,NULL,NULL,NULL,1,Eslam AboShady,2024-10-09,FFG Stream,https://www.youtube.com/watch?v=xPurM1vUfMw,682,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,252,Aggrieved Parliamentarian,NULL,False,Unit,,2,"Separatist,Official",{p}{b}When Played:{/b} Choose an opponent. They shuffle their discard pile and put it on the bottom of their deck.{/p},NULL,0,2,2,1,Amad Mir,2024-10-22,Press Kit Day,https://www.youtube.com/watch?v=gqqA4aEtESY,731,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,253,Headhunter Squadron,NULL,False,Unit,,2,"Republic,Vehicle,Fighter",NULL,NULL,1,1,4,1,French Carlomagno,2024-10-22,Press Kit Day,https://www.youtube.com/watch?v=gqqA4aEtESY,730,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,254,Volunteer Soldier,NULL,False,Unit,,3,Trooper,"{p}{raid:1} {i}(This unit get +1/+0 while attacking.){/i}{/p}

{p}If you control a {trooper} unit, this unit costs {R1} less to play.",NULL,0,2,3,1,Steve Morris,NULL,,,181,0,0,0,0,Raid,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,255,Brain Invaders,NULL,False,Unit,,4,Fringe,{p}Each leader loses all abilities except for epic actions and can't gain abilities.{/p},NULL,0,2,4,3,David Buisan,2024-10-10,SWU Harvest,https://www.youtube.com/watch?v=6JokTYuz_tM,685,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,256,Hold-Out Blaster,NULL,False,Upgrade,,1,"Item,Weapon","{p}Attach to a non-{vehicle} unit.{/p}

{p}{b}When Played:{/b} You may have attached unit deal 1 damage to a ground unit.{/p}",NULL,NULL,0,0,1,Fernando Correa,2024-10-22,Press Kit Day,https://www.youtube.com/watch?v=gqqA4aEtESY,729,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
TWI,257,Private Manufacturing,NULL,False,Event,,2,Supply,"{p}Draw 2 cards. If you control no token units, put 2 cards from your hand on the bottom of your deck in any order.{/p}",NULL,NULL,NULL,NULL,2,Sebastián Guidobono,2024-10-02,FFG Stream,https://www.youtube.com/watch?v=jC-VcWiO5M8,649,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,001,Gar Saxon,Viceroy of Mandalore,True,Leader,"Vigilance,Villainy",6,"Imperial,Mandalorian,Official","{p}Each friendly upgraded unit gets {powerplus:1}/{hpplus:0}.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}Each friendly upgraded unit gets {powerplus:1}/{hpplus:0}  and gains ""{b}When Defeated:{/b} You may return an upgrade that was attached to this unit to its owner's hand.""{/p}",0,4,7,1,Ario Murti,2024-06-06,FFG,https://www.instagram.com/reel/C74OXHLI1UC/,427,0.5,0,0,0.5,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,002,Qi'ra,I Alone Survived,True,Leader,"Vigilance,Villainy",5,Underworld,"{p}{b}Action [{R1}, {T}]:{/b} Deal 2 damage to a friendly unit. Then, give a Shield token to it.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}{grit} {grit-reminder}{/p}

{p}{b}When Deployed:{/b} Heal all damage from each unit. Then, deal damage to each unit equal to half its remaining HP, rounded down.{/p}",0,0,8,3,Gretel Lusky,2024-05-28,FFG,https://www.instagram.com/p/C7hDNLNsIj3/,394,0,-4,2,0,Grit,False,NULL,NULL,NULL,NULL,,,,2,,,,,,,,,,,,,
SHD,003,Finn,This Is A Rescue,True,Leader,"Vigilance,Heroism",5,"Fringe,Trooper","{p}Action [{T}]: Defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b} You may defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.{/p}",0,4,6,3,Renaud Scheidt,2024-06-11,FFG,https://www.instagram.com/reel/C8FGWDKx98y/,437,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,004,Rey,More Than A Scavenger,True,Leader,"Vigilance,Heroism",6,"Force,Fringe","{p}{b}Action [{R1}, {T}]:{/b} Give an Experience token to a unit with 2 or less power.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{restore:3} {i}(When this unit attacks, heal 3 damage from your base.){/i}{/p}

{p}{b}On Attack:{/b} You may give an Experience token to a unit with 2 or less power.{/p}",0,2,6,1,David Buisan,2024-05-23,FFG,https://www.instagram.com/reel/C7ULPYbP0CP/,385,1,1,0,0,Restore,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,005,Hondo Ohnaka,That's Good Business,True,Leader,"Command,Villainy",6,Underworld,"{p}{b}When you play a card using {smuggle}:{/b} You may exhaust this leader. If you do, give an Experience token to a unit.{/p}

{p-epic-action} If you control 6 or more resources, deploy this leader.{/p}","{p}{raid:1} {i}(This unit gets +1/+0 while attacking.){/i}{/p}

{p}{b}When you play a card using {smuggle}:{/b} You may give an Experience token to a unit.{/p}",0,3,7,1,Aitor Prieto,2024-05-16,FFG,https://www.instagram.com/reel/C7CJslUqkm0/,367,0.5,0.5,0,0,Raid,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,006,Jabba the Hutt,His High Exaltedness,True,Leader,"Command,Villainy",7,"Underworld,Hutt","{p}{b}Action [{T}]:{/b} Choose a unit. For this phase, it gains: ""{bounty} - The next unit you play this phase costs {R1} less.""{/p}

{p-epic-action} If you control 7 or more resources, deploy this leader.{/p}","{p}{b}When Deployed:{/b} Another friendly unit captures an enemy non-leader unit.{/p}

{p}{b}Action [{T}]:{/b} Choose a unit. For this phase, it gains: ""{bounty} - The next unit you play this phase costs {R1} less.""{/p}",0,2,12,3,Aitor Prieto,2024-06-20,FFG,https://www.instagram.com/reel/C8cRisoi75y/,481,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,0.5,,,,,,,,,,,1,
SHD,007,Moff Gideon,Formidable Commander,True,Leader,"Command,Villainy",5,"Imperial,Official","{p}{b}Action [{T}]:{/b} Attack with a unit that costs 3 or less. If it's attacking a unit, it gets {powerplus:1}/{hpplus:0} for this attack.
{/p}
{p-epic-action}If you control 5 or more resources, deploy this leader. (Flip him, ready him, and move him to the ground arena.){/p}","{p}{overwhelm} {i}{/i}(When attacking an enemy unit, deal excess damage to the opponent's base.){/p}

{p}Each friendly unit that costs 3 or less gets {powerplus:1}/{hpplus:0} and gains {overwhelm} while attacking an enemy unit.{/p}",0,3,6,5,Eric Hibbeler,2024-04-03,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,275,1,0,0,0,Overwhelm,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,008,Boba Fett,Daimyo,True,Leader,"Command,Heroism",6,Underworld,"{p}{b}When you play a unit that has 1 or more {keyword}keywords{/keyword}:{/b} You may exhaust this leader. If you do, give a friendly unit {powerplus:1}/{hpplus:0} for this phase.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}",{p}Each other friendly unit that has 1 or more {keyword}keywords{/keyword} gets {powerplus:1}/{hpplus:0}{/p},0,4,7,1,Guillaume Ospital,2024-05-09,FFG,https://www.instagram.com/reel/C6wIHysppAn/,327,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,009,Hunter,Outcast Sergeant,True,Leader,"Command,Heroism",7,"Fringe,Clone","{p}{b}Action [{R1}, {T}]:{/b} Reveal a resource you control. If it shares a name with a friendly unique unit, return the resource to its owner's hand and put the top card of your deck into play as a resource.{/p}

{p-epic-action}If you control 7 or more resources, deploy this leader.{/p}","{p}{overwhelm}{/p}

{p}{b}On Attack:{/b} You may reveal a resource you control. If it shares a name with a friendly unique unit, return the resource to its owner's hand and put the top card of your deck into play as a resource.{/p}",0,5,8,3,Mickael Balloul,2024-05-02,FFG,https://www.instagram.com/unlimitedffg/reel/C6eGoN0MNIn/,310,0,0,0,0,Overwhelm,False,NULL,NULL,NULL,NULL,,,,,0.25,,,,,,,,,,,,
SHD,010,Bossk,Hunting His Prey,True,Leader,"Aggression,Villainy",5,"Underworld,Bounty Hunter","{p}{b}Action [{T}]:{/b} Deal 1 damage to a unit with a {bounty}. You may give it {powerplus:1}/{hpplus:0} for this phase.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{b}When you collect a {bounty}:{/b} You may collect that {bounty} again. Use this ability only once each round.{/p},0,4,6,1,Axel Hutt,2024-05-07,FFG,https://www.instagram.com/unlimitedffg/reel/C6q-gndBLG8/,317,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,011,Kylo Ren,Rash and Deadly,True,Leader,"Aggression,Villainy",4,"Force,First Order","{p}{b}Action [{T}, discard a card from your hand]:{/b} Give a unit {powerplus:2/{hpplus:0} for this phase.{/p}

{p-epic-action}If you control 4 or more resources, deploy this leader.{/p}",This unit gets -1/-0 for each card in your hand.,0,5,4,3,Guillaume Ospital,2024-05-21,FFG,https://www.instagram.com/reel/C7PBwDwNtdq/,376,-1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,012,Bo-Katan Kryze,Princess In Exile,True,Leader,"Aggression,Heroism",6,Mandalorian,"{p}{b}Action [{T}]:{/b} If you attacked with a {mandalorian} unit this phase, deal 1 damage to a unit.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b} You may deal 1 damage to a unit. Then, if you attacked with another {trait}Mandalorian{/trait} unit this phase, you may deal 1 damage to a unit.{i}(The same unit or a different unit.){/i}{/p}",0,4,7,3,David Buisan,2024-04-30,FFG,https://www.instagram.com/unlimitedffg/reel/C6Y9BC3J3Pr/,293,0,0,1.5,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,013,Han Solo,Worth the Risk,True,Leader,"Aggression,Heroism",5,Underworld,"{p}{b}Action [{T}]:{/b} Play a unit from your hand. It costs {R1} less. Deal 2 damage to it.
{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{b}Action:{/b} Play a unit from your hand. It costs {R1} less. Deal 2 damage to it.{/p},0,3,6,1,Axel Hutt,2024-06-18,FFG,https://www.instagram.com/reel/C8XH6UUhXjq/,466,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,-2,1,,,,,,,,,,,,
SHD,014,Cad Bane,He Who Needs No Introduction,True,Leader,"Cunning,Villainy",6,"Underworld,Bounty Hunter","{p}{b}When you play an Underworld card:{/b} You may exhaust this leader. If you do, an opponent chooses a unit they control. Deal 1 damage to it.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{raid:2} {i}(This unit gets +2/+0 while attacking.){/i}{/p}

{p}{b}When you play an {underworld} card:{/b} You may choose an opponent. They choose a unit they control. Deal 2 damage to it. Use this ability only once each round.{/p}",0,2,8,1,Marc Escachx,2024-05-30,FFG,https://www.instagram.com/reel/C7mM0sDiOLL/,403,0,0,2,0,Raid,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,015,Doctor Aphra,Rapacious Archaeologist,True,Leader,"Cunning,Villainy",5,Fringe,"{p}{b}When the regroup phase starts:{/b} Discard a card from your deck.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.{/p}

{p}{b}When Deployed:{/b} Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.{/p}",0,2,5,3,Sandra Chlewińska,2024-06-13,FFG,https://www.instagram.com/UnlimitedFFG/,447,1.5,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,016,Fennec Shand,Honoring the Deal,True,Leader,"Cunning,Heroism",5,Underworld,"{p}{b}Action [{R1}, {T}]:{/b} Play a unit that costs 4 or less from your hand {i}(paying its cost){/i}. Give it {ambush} for this phase. {i}{/i}{/p}

{p-epic-action} If you control 5 or more resources, deploy this leader.{/p}","{p}{saboteur} {saboteur-reminder}{/p}

{p}{b}Action:{/b} Play a unit that costs 4 or less from your hand {i}(paying its cost){/i}. Give it {ambush} for this phase.{/p}",0,4,4,1,Axel Hutt,2024-06-04,FFG,https://www.instagram.com/reel/C7zEygTvCn-/,419,0,0,0,0,Saboteur,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,017,Lando Calrissian,With Impeccable Taste,True,Leader,"Cunning,Heroism",4,Underworld,"{p}{b}Action [{T}]:{/b} Play a card using {smuggle}. It costs {R2} less. Defeat a resource you own and control.{/p}

{p-epic-action}If you control 4 or more resources, deploy this leader.{/p}",{p}{b}Action:{/b} Play a card using {smuggle}. It costs {R2} less. Defeat a resource you own and control. Use this ability only once each round.{/p},0,2,5,3,Eric Hibbeler,2024-05-14,FFG,https://www.instagram.com/reel/C69AF8nIbP1/,341,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,0.5,,,,,,,,,,,,
SHD,018,The Mandalorian,Sworn to the Creed,True,Leader,"Cunning,Heroism",6,"Mandalorian,Bounty Hunter","{p}{b}When you play an upgrade:{/b} You may exhaust this leader. If you do, exhaust an enemy unit with {hp:4} or less remaining HP.
{/p}
{p-epic-action}If you control 6 or more resources, deploy this leader. {i}(Flip him, ready him, and move him to the ground arena.){/i}{/p}",{p}{b}When you play an upgrade:{/b} You may exhaust an enemy unit with {hp:6} or less remaining HP.{/p},0,4,7,5,Eric Hibbeler,2024-04-03,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,276,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,1,,
SHD,019,Remnant Science Facility,NULL,False,Base,Vigilance,NULL,Nevarro,NULL,NULL,NULL,NULL,30,1,Axel Hutt,NULL,,,514,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,020,Remote Village,NULL,False,Base,Vigilance,NULL,Sorgan,NULL,NULL,NULL,NULL,30,1,Natcha Ngamtweerat,NULL,,,515,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,021,Maz Kanata's Castle,NULL,False,Base,Command,NULL,Takodana,NULL,NULL,NULL,NULL,30,1,Rocío Espín,NULL,,,516,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,022,Nevarro City,NULL,False,Base,Command,NULL,Nevarro,NULL,NULL,NULL,NULL,30,1,Roxana Karpatvogyi,NULL,,,517,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,023,Death Watch Hideout,NULL,False,Base,Aggression,NULL,Concordia,NULL,NULL,NULL,NULL,30,1,Adrien Girod,NULL,,,518,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,024,Spice Mines,NULL,False,Base,Aggression,NULL,Kessel,NULL,NULL,NULL,NULL,30,1,Axel Hutt,NULL,,,519,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,025,Coronet City,NULL,False,Base,Cunning,NULL,Corellia,NULL,NULL,NULL,NULL,30,1,Adrien Girod,2024-06-05,FFG Stream,https://www.youtube.com/watch?v=Iq6ATDmx3rE,440,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,026,Jabba's Palace,NULL,False,Base,Cunning,NULL,Tatooine,NULL,NULL,NULL,NULL,30,1,Tyler Edlin,NULL,,,520,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,027,Hylobon Enforcer,NULL,False,Unit,"Vigilance,Villainy",1,Underworld,"{p}{grit} {grit-reminder}{/p}

{p}{bounty} - Draw a card. {bounty-reminder}{/p}",NULL,0,1,4,1,Joshua Carson,2024-05-09,El Valle del Jedi,https://www.youtube.com/watch?v=gNynJJcflbo,331,0,0,0,0,Bounty,False,Grit,False,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,028,Doctor Pershing,Experimenting With Life,True,Unit,"Vigilance,Villainy",2,Imperial,"{p}{b}Action [{T}, deal 1 damage to a friendly unit]:{/b} Draw a card.{/p}",NULL,0,0,5,3,David Buisan,2024-05-13,Garbage Rollers,https://garbagerollers.com/2024/05/13/experimental-card-reveals/,339,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,029,Pyke Sentinel,NULL,False,Unit,"Vigilance,Villainy",2,Underworld,{p-keyword-border-shaded}{sentinel} {i}(Units in this arena can't attack your non-Sentinel units or your base.){/i}{/p},NULL,0,2,3,1,Omercan Cirit,2024-04-24,FFG Stream,https://www.youtube.com/watch?v=vn_n0kniW7A,288,0,0,0,0,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,030,Death Trooper,NULL,False,Unit,"Vigilance,Villainy",3,"Imperial,Trooper",{p}{b}When Played:{/b} Deal 2 damage to a friendly ground unit and 2 damage to an enemy ground unit.{/p},NULL,0,3,3,5,Borja Pindado,NULL,,,98,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,031,The Client,Dictated By Discretion,True,Unit,"Vigilance,Villainy",3,"Imperial,Official","{p}{shielded}{/p}

{p}{b}Action [{T}]:{/b} Choose a unit. For this phase, it gains: ""{bounty} - Heal 5 damage from a base."" {bounty-reminder}{/p}",NULL,0,2,5,2,Ash Pierce,2024-05-15,FFG,https://www.instagram.com/p/C6-zCk6OXyn/,345,0,0,0,0,Shielded,False,NULL,NULL,NULL,NULL,,,,2.5,,,,,,,,,,,,,
SHD,032,Lom Pyke,Dealer in Truths,True,Unit,"Vigilance,Villainy",4,Underworld,"{p}{b}On Attack:{/b} You may give a Shield token to an enemy unit. If you do, give a Shield token to a friendly unit.{/p}

{p}{b}{smuggle} [{R5}{Vigilance}{Villainy}]{/b}{/p}",NULL,0,4,6,3,Amad Mir,2024-05-28,Strictly Casual,https://x.com/StrictlyCasuaI/status/1795485260391821603,395,0,0,0,0,Smuggle,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,033,Synara San,Loyal to Kragan,True,Unit,"Vigilance,Villainy",4,Underworld,"{p}{grit}{/p}

{p}While this unit is exhausted, she gains, ""{bounty} - Deal 5 damage to a base."" {i}(When this unit is defeated or captured, your opponent collects its bounty.){/i}{/p}",NULL,0,3,6,2,Sandra Chlewińska,2024-05-31,KTOD,https://www.youtube.com/watch?v=7J4iEIZ5NFM,411,0,0,0,0,Grit,False,Bounty,True,NULL,NULL,,,,-4,,,,,,,,,,,,,
SHD,034,Supercommando Squad,NULL,False,Unit,"Vigilance,Villainy",5,"Imperial,Mandalorian,Trooper","{p}{shielded} {i}(When you play this unit, give a Shield token to it.){/i}{/p}

{p-keyword-border}While this unit is upgraded, it gains {sentinel}. {sentinel-reminder}{/p}",NULL,0,4,4,1,Kyle Petchock,2024-06-20,TCG Cast,https://x.com/TCG__Cast/status/1803752155326583067,477,0,0,0,0,Shielded,False,Sentinel,True,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,035,Clan Saxon Gauntlet,NULL,False,Unit,"Vigilance,Villainy",6,"Mandalorian,Vehicle,Transport","{p-keyword-border-shaded}{sentinel} {sentinel-reminder}{/p}

{p}{b}When this unit is attacked:{/b} You may give an experience token to a unit {i}(before damage is dealt){/i}.{/p}",NULL,1,4,5,2,Ignacio Bazan Lazcano,2024-06-06,Max Tapera,https://www.youtube.com/watch?v=_nSWVWQ9IUc,429,1,1,0,0,Sentinel,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,036,First Light,Headquarters of the Crimson Dawn,True,Unit,"Vigilance,Villainy",7,"Underworld,Vehicle,Transport","{p}{grit}{/p}

{p}Each other friendly non-leader unit gains {grit}.{/p}

{p}{keyword}Smuggle{/keyword} {b}[{R7}{Vigilance}{Villainy}], deal 4 damage to a unit]{/b}{/p}",NULL,1,4,7,3,Mickael Balloul,2024-05-01,FFG Stream,https://www.youtube.com/watch?v=xM6uvCuFY1Q,294,0,0,0,0,Smuggle,False,Grit,False,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,037,Supreme Leader Snoke,Shadow Ruler,True,Unit,"Vigilance,Villainy",8,"Force,First Order,Official",{p}Each enemy non-leader unit gets -2/-2.{/p},NULL,0,6,6,4,Amad Mir,2024-06-10,FFG,https://www.instagram.com/p/C8C8-MgN3uL/,433,0,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,038,Brutal Traditions,NULL,False,Upgrade,"Vigilance,Villainy",2,Learned,"{p}{b}Action:{/b} If an enemy unit was defeated this phase, play this upgrade from your discard pile {i}(paying its cost){/i}.{/p}",NULL,NULL,0,0,2,Eslam AboShady,2024-06-06,Max Tapera,https://www.youtube.com/watch?v=_nSWVWQ9IUc,428,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,039,Calculated Lethality,NULL,False,Event,"Vigilance,Villainy",4,Tactic,"{p}Defeat a non-leader unit that costs 3 or less. For each upgrade that was on that unit, give an Experience token to a friendly unit.{/p}",NULL,NULL,NULL,NULL,5,Amad Mir,2024-04-03,FFG,https://starwarsunlimited.com/articles/shadows-of-the-galaxy,268,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,040,Clan Wren Rescuer,NULL,False,Unit,"Vigilance,Heroism",2,"Mandalorian,Trooper",{p}{b}When Played:{/b} Give an Experience token to a unit.{/p},NULL,0,1,2,1,Erik Ly,2024-05-15,FFG,https://starwarsunlimited.com/,359,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SHD,041,Kuiil,I Have Spoken,True,Unit,"Vigilance,Heroism",2,Fringe,"{p}{restore:1} {i}(When this unit attacks, heal 1 damage from your base.){/i}{/p}

{p}{b}On Attack:{/b} Discard a card from your deck. If it shares an aspect with your base, return it to your hand.{/p}",NULL,0,2,3,2,Luke Harrington,2024-05-15,FFG,https://www.instagram.com/p/C6-4L7Vi2VG/,344,0,0,0,0.5,Restore,False,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
